TmStamp + TZ,Date,Time,GHI [W/m2],DfHI [W/m2],DNI [W/m2],Diff_Fraction,SolarZenith [°],SolarAzimuth [°],AirMass,Wspd [m/s],HSAT_Gpoa [W/m2],FT_Gpoa [W/m2],Tamb [°C],HSAT_Tmod [°C],DC_Imp_HSAT_T8_Total [A],DC_Imp_HSAT_T7_Total [A],DC_Imp_FT_T16_Total [A],DC_Imp_FT_T15_Total [A],DC_Vmp_HSAT_T8 [V],DC_Vmp_HSAT_T7 [V],DC_Vmp_FT_T16 [V],DC_Vmp_FT_T15 [V],AC_Pwr_FT [W],AC_Pwr_HSAT [W],HSAT_T7_angle [°],HSAT_T8_angle [°],(1-COS)FT,(1+cos)FT,G-POA- FT-25,COS T (FT 25),SunHrs-FT ,,G-POA-HSAT7,COST (HSAT7),(1-COS)7,(1+cos)7,Gamma-HSAT7,,G-POA-HSAT8,COST (HSAT8),(1-COS)8,(1+cos)8,Gamma-HSAT8,GPOA-HSAT-AV,SunHrs-HSAT,GPOA_HSAT_Corrected
2020-01-01 09:00:00+01:00,1/1/2020,0.375,8.497426409,8.60445439,0.230390319,1.013773965,87.89435552,137.7955556,19.31744444,2,7.2,6.6,8.413333333,7.773333333,0.26,0.257333333,0.282,0.275333333,642.14,637.0813333,575.814,616.2806667,280.6666667,298.6666667,-6.053333346,-5.733333346,0.046846106,0.953153894,6.6,0.346143851,0.00165,,7.2,-0.034256668,0.002787918,0.997212082,90,,7.2,-0.030506036,0.00250119,0.99749881,90,7.2,0.0018,7.2
2020-01-01 09:15:00+01:00,1/1/2020,0.385416667,16.13840859,16.20509213,0.233884131,1.00444047,86.59705514,140.9611109,14.13566667,5,14.26666667,13.13333333,8.413333333,7.693333333,0.514666667,0.512,0.508666667,0.5,651.2713333,656.0266667,660.8233333,671.0426667,607.3333333,634,-11.5600001,-11.48666668,0.046846106,0.953153894,13.13333333,0.381473021,0.003283333,,14.26666667,-0.067841524,0.010142305,0.989857695,90,,14.26666667,-0.067037841,0.010014463,0.989985537,90,14.26666667,0.003566667,14.26666667
2020-01-01 09:30:00+01:00,1/1/2020,0.395833333,27.36159751,27.39749152,0.293222034,1.001510768,85.35978868,144.17,11.13566665,3.700000048,25.26666667,24.93333333,8.373333333,7.786666667,0.908,0.919333333,0.984,0.978666667,685.9086667,683.9793333,689.8153333,687.564,1278.666667,1210.666667,-17.79999987,-17.61333326,0.046846106,0.953153894,24.93333333,0.414836744,0.006233333,,25.26666667,-0.101336273,0.023935303,0.976064697,90,,25.26666667,-0.099445272,0.023439861,0.976560139,90,25.26666667,0.006316667,25.26666667
2020-01-01 09:45:00+01:00,1/1/2020,0.40625,38.94304148,38.30720103,5.373541866,0.984250242,84.2008667,147.42,9.246555562,3.299999952,39.86666667,37.86666667,8.453333333,8.246666667,1.433333333,1.443333333,1.58,1.519333333,695.7633333,701.9633333,705.9233333,703.146,2112.666667,1968,-25.54666672,-25.15333328,0.046846106,0.953153894,37.86666667,0.445867183,0.009466667,,39.86666667,-0.139864658,0.048882831,0.951117169,90,,39.86666667,-0.136244108,0.047413228,0.952586772,90,39.86666667,0.009966667,39.86666667
2020-01-01 10:00:00+01:00,1/1/2020,0.416666667,34.55132419,34.05453186,3.698752862,0.987463741,83.13429998,150.7155557,7.97953337,3.400000095,35.26666667,34.6,8.473333333,8.333333333,1.26,1.264,1.466666667,1.374,694.2573333,695.7286667,700.7926667,700.5666667,1926.666667,1710,-35.73999977,-35.20666669,0.046846106,0.953153894,34.6,0.474307581,0.00865,,35.26666667,-0.186635295,0.094162029,0.905837971,90,,35.26666667,-0.182308106,0.091461089,0.908538911,90,35.26666667,0.008816667,35.26666667
2020-01-01 10:15:00+01:00,1/1/2020,0.427083333,40.41876583,38.47485333,13.04195979,0.957931712,82.16843321,154.048889,7.091000001,3.5,44.2,37.86666667,8.393333333,8.32,1.598666667,1.575333333,1.864666667,1.629333333,703.226,709.552,713.178,715.6746667,2438.666667,2226,-52.51333389,-51.95333328,0.046846106,0.953153894,37.86666667,0.499955152,0.009466667,,44.2,-0.261072409,0.195711608,0.804288392,90,,44.2,-0.257424568,0.191848452,0.808151548,90,44.2,0.01105,44.2
2020-01-01 10:30:00+01:00,1/1/2020,0.4375,50.69202487,50.4297835,2.124677815,0.995870368,81.3102222,157.4222224,6.449300014,5.599999905,37.2,41.13333333,8.28,8.413333333,1.380666667,1.376666667,1.644666667,1.606,698.9433333,698.89,701.7526667,701.5246667,2232,1888,-60.01333338,-60.40666631,0.046846106,0.953153894,41.13333333,0.522677994,0.010283333,,37.2,-0.253214953,0.250100774,0.749899226,90,,37.2,-0.255409524,0.253079651,0.746920349,90,37.2,0.0093,37.2
2020-01-01 10:45:00+01:00,1/1/2020,0.447916667,75.16341765,74.5729193,2.378803579,0.992251096,80.56433334,160.8288888,5.977044439,2.900000095,70.06666667,70.73333333,8.3,8.766666667,2.575333333,2.540666667,2.912,2.777333333,717.8233333,719.1486667,721.6613333,728.2813333,4044,3658,-59.87333374,-59.96000036,0.046846106,0.953153894,70.73333333,0.542360095,0.017683333,,70.06666667,-0.19790422,0.249043332,0.750956668,90,,70.06666667,-0.198364417,0.249697764,0.750302236,90,70.06666667,0.017516667,70.06666667
2020-01-01 11:00:00+01:00,1/1/2020,0.458333333,73.72243529,73.65934173,0.584291522,0.999261656,79.93555569,164.27,5.628788885,3.700000048,59.26666667,66.93333333,8.386666667,9.173333333,2.190666667,2.163333333,2.596666667,2.532,711.948,716.4833333,719.024,721.3433333,3622,3065.333333,-59.43333333,-59.70666682,0.046846106,0.953153894,66.93333333,0.558913893,0.016733333,,59.26666667,-0.140968792,0.245729715,0.754270285,90,,59.26666667,-0.142332603,0.247786421,0.752213579,90,59.26666667,0.014816667,59.26666667
2020-01-01 11:15:00+01:00,1/1/2020,0.46875,97.78172896,97.26836438,1.593320243,0.994765774,79.42866669,167.736667,5.375611115,3.099999905,79.2,94.4,8.493333333,9.58,2.875333333,2.889333333,3.757333333,3.648,720.222,724.3773333,722.9953333,727.5413333,5283.333333,4128,-54.52666651,-55.25333328,0.046846106,0.953153894,94.4,0.572236327,0.0236,,79.2,-0.063577745,0.209838006,0.790161994,90,,79.2,-0.067004213,0.21502552,0.78497448,90,79.2,0.0198,79.2
2020-01-01 11:30:00+01:00,1/1/2020,0.479166667,89.51048364,89.20847939,0.614500996,0.996631983,79.04466671,171.2266666,5.199555561,6,79.66666667,91,8.666666667,9.92,2.866666667,2.892,3.509333333,3.431333333,723.1066667,727.0706667,722.156,726.262,4941.333333,4126,-46.34666672,-47.14666672,0.046846106,0.953153894,91,0.582299642,0.02275,,79.66666667,0.02284008,0.154853333,0.845146667,90,,79.66666667,0.019474769,0.159938002,0.840061998,90,79.66666667,0.019916667,79.66666667
2020-01-01 11:45:00+01:00,1/1/2020,0.489583333,70.72465172,70.55676944,0.33751229,0.997740734,78.78722195,174.73,5.087477785,5.400000095,67.33333333,69.93333333,8.726666667,10.06666667,2.454666667,2.469333333,2.720666667,2.677333333,715.3953333,718.9306667,719.9193333,721.8453333,3810.666667,3486,-35.98666687,-36.89333331,0.046846106,0.953153894,69.93333333,0.589033282,0.017483333,,67.33333333,0.104402346,0.095423123,0.904576877,90,,67.33333333,0.101427694,0.100122742,0.899877258,90,67.33333333,0.016833333,67.33333333
2020-01-01 12:00:00+01:00,1/1/2020,0.5,59.07527716,59.10416794,0.299952019,1.000481931,78.65855594,178.2433333,5.03185552,4.400000095,52.13333333,53.26666667,8.7,9.786666667,1.898,1.925333333,2.022666667,2.005333333,702.094,706.898,710.818,712.3566667,2768.666667,2644,-22.97999992,-23.87333323,0.046846106,0.953153894,53.26666667,0.592401241,0.013316667,,52.13333333,0.169314829,0.039679406,0.960320594,90,,52.13333333,0.167665816,0.042778791,0.957221209,90,52.13333333,0.013033333,52.13333333
2020-01-01 12:15:00+01:00,1/1/2020,0.510416667,65.47730717,65.61473503,0.275603035,1.002095147,78.65777825,181.7633335,5.030077749,5.300000191,60.93333333,59.13333333,8.733333333,9.733333333,2.175333333,2.224666667,2.184,2.171333333,709.2073333,710.9613333,710.9413333,713.096,3023.333333,3081.333333,-6.800000016,-7.473333383,0.046846106,0.953153894,59.13333333,0.592410694,0.014783333,,60.93333333,0.198857516,0.003517246,0.996482754,90,,60.93333333,0.198922186,0.004247248,0.995752752,90,60.93333333,0.015233333,60.93333333
2020-01-01 12:30:00+01:00,1/1/2020,0.520833333,75.92980177,75.58242535,2.435073212,0.996101785,78.78533308,185.2766666,5.082466661,2.299999952,73.73333333,72.86666667,8.746666667,9.98,2.603333333,2.641333333,2.658666667,2.64,712.6246667,717.3213333,715.292,717.8826667,3714,3709.333333,11.02666665,10.05333337,0.046846106,0.953153894,72.86666667,0.589055459,0.018216667,,73.73333333,0.208148826,0.009230865,0.990769135,270,,73.73333333,0.207246589,0.007677156,0.992322844,270,73.73333333,0.018433333,73.73333333
2020-01-01 12:45:00+01:00,1/1/2020,0.53125,93.61660639,90.3722663,14.00759397,0.973055449,79.04133343,188.7833333,5.192577781,4,82.93333333,92.6,8.72,9.886666667,2.899333333,2.932,3.445333333,3.324,722.954,724.92,722.2526667,726.9733333,4832.666667,4180.666667,28.36666654,26.04666659,0.046846106,0.953153894,92.6,0.582335736,0.02315,,82.93333333,0.23850039,0.060037434,0.939962566,270,,82.93333333,0.23662116,0.050781649,0.949218351,270,82.93333333,0.020733333,82.93333333
2020-01-01 13:00:00+01:00,1/1/2020,0.541666667,109.2862995,102.0805908,34.04309095,0.942763247,79.42377777,192.27,5.367233329,1.899999976,120.2,164.4666667,8.826666667,10.28,3.932666667,3.970666667,5.169333333,4.84,727.486,733.5546667,731.9146667,738.11,7217.333333,5815.333333,43.06666692,39.13999939,0.046846106,0.953153894,164.4666667,0.572295611,0.041116667,,120.2,0.276742298,0.134720169,0.865279831,270,,120.2,0.274224,0.112197035,0.887802965,270,120.2,0.03005,120.2
2020-01-01 13:15:00+01:00,1/1/2020,0.552083333,117.2527206,105.0012386,62.88030834,0.916655246,79.92955577,195.7377782,5.618588887,3.900000095,122.5333333,166.4,8.873333333,10.6,4.122,4.124666667,5.756,5.301333333,732.704,732.8413333,734.99,739.4546667,8096,6042.666667,53.88666636,49.48000005,0.046846106,0.953153894,166.4,0.558984574,0.0416,,122.5333333,0.318801289,0.205307813,0.794692187,270,,122.5333333,0.316618842,0.17514328,0.82485672,270,122.5333333,0.030633333,122.5333333
2020-01-01 13:30:00+01:00,1/1/2020,0.5625,91.79066221,89.21057816,8.835980794,0.972888384,80.55722215,199.178889,5.963944451,2.400000095,101.6666667,131.9333333,8.646666667,10.32,3.460666667,3.44,4.538,4.348666667,729.828,732.1186667,734.9706667,739.0853333,6473.333333,5042,59.89333318,57.43333333,0.046846106,0.953153894,131.9333333,0.542444344,0.032983333,,101.6666667,0.362643924,0.249194299,0.750805701,270,,101.6666667,0.361424394,0.230859713,0.769140287,270,101.6666667,0.025416667,101.6666667
2020-01-01 13:45:00+01:00,1/1/2020,0.572916667,81.1565706,76.47054096,26.78566909,0.947054779,81.30144441,202.5855555,6.433066638,1.799999952,87.26666667,105,8.506666667,9.673333333,2.986,2.996666667,3.785333333,3.51,723.5646667,727.814,731.3926667,740.5546667,5258,4320,59.99999975,59.92666626,0.046846106,0.953153894,105,0.522784432,0.02625,,87.26666667,0.404400132,0.249999998,0.750000002,270,,87.26666667,0.40432448,0.249445985,0.750554015,270,87.26666667,0.021816667,87.26666667
2020-01-01 14:00:00+01:00,1/1/2020,0.583333333,67.69349971,67.33958261,3.953008875,0.995750167,82.15858892,205.9588888,7.072511127,4.699999809,68.13333333,74.13333333,8.533333333,9.66,2.453333333,2.437333333,2.812666667,2.715333333,719.736,723.35,720.7853333,723.8633333,3937.333333,3432,60.03333384,60.09333318,0.046846106,0.953153894,74.13333333,0.500075639,0.018533333,,68.13333333,0.443810467,0.250251963,0.749748037,270,,68.13333333,0.443913272,0.250705697,0.749294303,270,68.13333333,0.017033333,68.13333333
2020-01-01 14:15:00+01:00,1/1/2020,0.59375,51.57468096,51.10521825,4.665531776,0.994083685,83.12321108,209.2955553,7.956644461,2.700000048,57,58.73333333,8.66,9.666666667,1.920666667,1.906,2.125333333,2.008,706.5126667,712.1126667,711.3506667,711.258,2853.333333,2674.666667,47.99333318,48.58000031,0.046846106,0.953153894,58.73333333,0.474433384,0.014683333,,57,0.441106417,0.165391464,0.834608536,270,,57,0.443501064,0.16921317,0.83078683,270,57,0.01425,57
2020-01-01 14:30:00+01:00,1/1/2020,0.604166667,39.19437273,39.27868118,0.247061877,1.002207481,84.18867789,212.5911113,9.214333354,3.599999905,36.8,37.13333333,8.62,9.426666667,1.343333333,1.353333333,1.416666667,1.404,690.508,692.9593333,700.8673333,701.0226667,1897.333333,1815.333333,31.0200002,31.51999995,0.046846106,0.953153894,37.13333333,0.446007422,0.009283333,,36.8,0.362927192,0.071506268,0.928493732,270,,36.8,0.366465561,0.073771137,0.926228863,270,36.8,0.0092,36.8
2020-01-01 14:45:00+01:00,1/1/2020,0.614583333,31.85382947,31.91973894,0.222131298,1.002019982,85.34666638,215.8422221,11.09144443,3.400000095,31.53333333,31,8.513333333,9.073333333,1.158,1.170666667,1.190666667,1.186,686.9373333,687.4646667,691.776,689.9246667,1565.333333,1554,20.69333331,21.0799998,0.046846106,0.953153894,31,0.414984666,0.00775,,31.53333333,0.282126121,0.032257423,0.967742577,270,,31.53333333,0.285610758,0.033460429,0.966539571,270,31.53333333,0.007883333,31.53333333
2020-01-01 15:00:00+01:00,1/1/2020,0.625,20.23779816,20.31082319,0.232766043,1.003771799,86.5832105,219.0522224,14.06533337,2.700000048,20.86666667,19.86666667,8.48,8.68,0.763333333,0.769333333,0.797333333,0.763333333,686.262,683,681.998,690.692,998.6666667,999.3333333,13.11333319,13.34666672,0.046846106,0.953153894,19.86666667,0.381625068,0.004966667,,20.86666667,0.200730218,0.013038401,0.986961599,270,,20.86666667,0.203167884,0.013504411,0.986495589,270,20.86666667,0.005216667,20.86666667
2020-01-01 15:15:00+01:00,1/1/2020,0.635416667,12.52275294,12.6155836,0.247662694,1.007850874,87.88001099,222.2199999,19.20233341,4.199999809,12.73333333,11.6,8.553333333,8.5,0.468666667,0.466,0.471333333,0.444666667,665.0753333,665.2246667,646.6566667,674.5786667,544,587.3333333,6.533333365,6.820000013,0.046846106,0.953153894,11.6,0.346290672,0.0029,,12.73333333,0.113158393,0.003247086,0.996752914,270,,12.73333333,0.116473882,0.003537942,0.996462058,270,12.73333333,0.003183333,12.73333333
2020-01-02 09:00:00+01:00,1/2/2020,0.375,7.887932777,7.955483882,0.229776383,1.008673386,87.86757787,137.6611109,19.05688894,2.700000048,7.066666667,6.466666667,5.386666667,5.693333333,0.252,0.24,0.250666667,0.254666667,616.4813333,608.556,628.5486667,605.5426667,267.3333333,274,-6.173333359,-5.846666667,0.046846106,0.953153894,6.466666667,0.345895137,0.001616667,,7.066666667,-0.035383897,0.002899439,0.997100561,90,,7.066666667,-0.031545459,0.002600965,0.997399035,90,7.066666667,0.001766667,7.066666667
2020-01-02 09:15:00+01:00,1/2/2020,0.385416667,14.62279935,14.63648435,0.232720785,1.000997229,86.56533398,140.828889,13.95111116,3.900000095,13.6,12.46666667,5.293333333,5.726666667,0.486666667,0.462,0.452666667,0.470666667,668.1426667,683.0373333,683.1026667,671.9533333,564,605.3333333,-11.84666665,-11.53333333,0.046846106,0.953153894,12.46666667,0.381349011,0.003116667,,13.6,-0.070803929,0.010649748,0.989350252,90,,13.6,-0.067361033,0.010095724,0.989904276,90,13.6,0.0034,13.6
2020-01-02 09:30:00+01:00,1/2/2020,0.395833333,23.3148965,23.31985243,0.304717042,1.000266097,85.32325592,144.0400002,10.99622219,2.099999905,23.66666667,22.06666667,5.473333333,5.94,0.842666667,0.824666667,0.828,0.809333333,689.6013333,704.2966667,689.596,693.602,1072.666667,1127.333333,-18.13333352,-17.92666683,0.046846106,0.953153894,22.06666667,0.414834642,0.005516667,,23.66666667,-0.104667141,0.024832587,0.975167413,90,,23.66666667,-0.10256872,0.024274375,0.975725625,90,23.66666667,0.005916667,23.66666667
2020-01-02 09:45:00+01:00,1/2/2020,0.40625,28.22968932,28.23065211,0.279915824,0.999963416,84.15997772,147.2911109,9.132222197,2.900000095,31.53333333,28.73333333,5.52,6.166666667,1.133333333,1.135333333,1.08,1.086,700.9706667,699.974,704.744,700.53,1450,1547.333333,-25.79999987,-25.39999987,0.046846106,0.953153894,28.73333333,0.445974698,0.007183333,,31.53333333,-0.14235703,0.049840614,0.950159386,90,,31.53333333,-0.138665596,0.048332353,0.951667647,90,31.53333333,0.007883333,31.53333333
2020-01-02 10:00:00+01:00,1/2/2020,0.416666667,28.2744581,28.26314774,0.240036612,0.999659542,83.08897773,150.5877779,7.882544422,4.599999905,30.06666667,28.33333333,5.606666667,6.16,1.077333333,1.066,1.049333333,1.061333333,697.8673333,700.4686667,703.144,694.8906667,1407.333333,1456,-35.86000036,-35.36666692,0.046846106,0.953153894,28.33333333,0.474525766,0.007083333,,30.06666667,-0.188073547,0.094774598,0.905225402,90,,30.06666667,-0.184057664,0.092267666,0.907732334,90,30.06666667,0.007516667,30.06666667
2020-01-02 10:15:00+01:00,1/2/2020,0.427083333,29.03144112,29.02207156,0.234227537,0.999591947,82.11887767,153.9211112,7.005788888,3.599999905,26.6,28.06666667,5.533333333,6.286666667,0.951333333,0.941333333,1.052,1.060666667,701.3886667,697.5753333,700.7266667,693.6386667,1402,1286,-52.41333389,-52.34666697,0.046846106,0.953153894,28.06666667,0.500277259,0.007016667,,26.6,-0.261432401,0.195019617,0.804980383,90,,26.6,-0.260996742,0.194558804,0.805441196,90,26.6,0.00665,26.6
2020-01-02 10:30:00+01:00,1/2/2020,0.4375,28.14989821,28.13053752,0.28347322,0.999311102,81.25588888,157.2944443,6.372722213,2.299999952,21.73333333,26.13333333,5.513333333,6.24,0.806666667,0.777333333,0.982,0.983333333,683.5,697.6153333,699.5073333,691.3166667,1303.333333,1054.666667,-60.01333288,-59.9,0.046846106,0.953153894,26.13333333,0.523112817,0.006533333,,21.73333333,-0.254460711,0.25010077,0.74989923,90,,21.73333333,-0.253822594,0.249244631,0.750755369,90,21.73333333,0.005433333,21.73333333
2020-01-02 10:45:00+01:00,1/2/2020,0.447916667,34.48101304,34.42837819,0.311387813,0.998369006,80.50566678,160.7055557,5.905799993,4,28.6,33.06666667,5.533333333,6.306666667,1.084666667,1.045333333,1.286,1.287333333,681.166,694.8993333,700.296,696.6733333,1734.666667,1424.666667,-60.17333349,-60.19333293,0.046846106,0.953153894,33.06666667,0.542912677,0.008266667,,28.6,-0.200684008,0.251311109,0.748688891,90,,28.6,-0.200790525,0.251462534,0.748537466,90,28.6,0.00715,28.6
2020-01-02 11:00:00+01:00,1/2/2020,0.458333333,35.55953721,35.53532422,0.23333878,0.999294548,79.87244441,164.1477775,5.56058889,3.099999905,28,33.2,5.653333333,6.486666667,1.03,1.002,1.268666667,1.273333333,696.906,703.926,703.018,698.3586667,1706.666667,1383.333333,-59.88000031,-59.85999985,0.046846106,0.953153894,33.2,0.559576675,0.0083,,28,-0.144354169,0.249093652,0.750906348,90,,28,-0.144253963,0.248942697,0.751057303,90,28,0.007,28
2020-01-02 11:15:00+01:00,1/2/2020,0.46875,39.54061538,39.47082159,0.216908404,0.998226792,79.36033334,167.6166668,5.308566666,2.799999952,29.73333333,33.93333333,5.206666667,6.32,1.089333333,1.076,1.316666667,1.302666667,700.0093333,704.4113333,705.78,699.7326667,1762.666667,1478.666667,-54.08666662,-54.90000025,0.046846106,0.953153894,33.93333333,0.573022451,0.008483333,,29.73333333,-0.06240132,0.206719577,0.793280423,90,,29.73333333,-0.066272509,0.212497376,0.787502624,90,29.73333333,0.007433333,29.73333333
2020-01-02 11:30:00+01:00,1/2/2020,0.479166667,58.05286781,57.98975936,0.256611322,0.99882974,78.97233319,171.1077777,5.131888877,2.900000095,42.6,51.26666667,5.14,6.093333333,1.547333333,1.542666667,1.896666667,1.900666667,705.6846667,707.0766667,715.874,713.9506667,2645.333333,2146.666667,-46.74000041,-47.36666718,0.046846106,0.953153894,51.26666667,0.583190124,0.012816667,,42.6,0.020596393,0.15734495,0.84265505,90,,42.6,0.017934378,0.161347954,0.838652046,90,42.6,0.01065,42.6
2020-01-02 11:45:00+01:00,1/2/2020,0.489583333,86.17529153,86.14261932,0.34550405,0.999652346,78.71088893,174.6155555,5.019644441,3,66.6,79.4,5.266666667,6.26,2.362666667,2.396,2.859333333,2.862,722.736,726.4053333,728.078,730.5373333,4110.666667,3421.333333,-36.25333366,-37.13999977,0.046846106,0.953153894,79.4,0.590031271,0.01985,,66.6,0.103444612,0.096794901,0.903205099,90,,66.6,0.100492485,0.101418691,0.898581309,90,66.6,0.01665,66.6
2020-01-02 12:00:00+01:00,1/2/2020,0.5,81.95622287,81.4233707,0.474648998,0.993302335,78.57699966,178.1322222,4.963133346,3.799999952,78.6,85,5.14,6.213333333,2.756,2.784,3.084666667,3.079333333,732.99,734.6606667,733.2193333,736.47,4464,4038.666667,-23.42666664,-23.74666646,0.046846106,0.953153894,85,0.593521861,0.02125,,78.6,0.169023922,0.041215157,0.958784843,90,,78.6,0.168417801,0.042332545,0.957667455,90,78.6,0.01965,78.6
2020-01-02 12:15:00+01:00,1/2/2020,0.510416667,91.50218879,88.58521856,10.6075433,0.973628658,78.57188856,181.6544442,4.960466682,3.099999905,96.26666667,109.3333333,5.266666667,6.8,3.394666667,3.400666667,4.09,3.981333333,735.3326667,739.3546667,740.046,743.6733333,5924.666667,4981.333333,-7.553333304,-8.226666661,0.046846106,0.953153894,109.3333333,0.593641043,0.027333333,,96.26666667,0.200138901,0.004338534,0.995661466,90,,96.26666667,0.200148684,0.005145129,0.994854871,90,96.26666667,0.024066667,96.26666667
2020-01-02 12:30:00+01:00,1/2/2020,0.520833333,82.65930485,82.18657417,0.244815205,0.9946633,78.69644462,185.171111,5.010655557,1.5,84.46666667,90.13333333,5.26,7.12,2.980666667,2.988,3.34,3.351333333,731.134,734.5933333,732.4673333,734.574,4842,4348,10.18000005,9.340000057,0.046846106,0.953153894,90.13333333,0.590376484,0.022533333,,84.46666667,0.208542089,0.007871319,0.992128681,270,,84.46666667,0.20775224,0.006628672,0.993371328,270,84.46666667,0.021116667,84.46666667
2020-01-02 12:45:00+01:00,1/2/2020,0.53125,61.94320827,61.7161844,0.347779161,0.996828785,78.94833323,188.6800001,5.117422226,3.799999952,62.73333333,67.33333333,5.52,7.04,2.202666667,2.178,2.490666667,2.492,719.2713333,722.5286667,726.888,729.0293333,3566,3120,27.31333338,25.04666685,0.046846106,0.953153894,67.33333333,0.58376391,0.016833333,,62.73333333,0.238286639,0.055744762,0.944255238,270,,62.73333333,0.236374078,0.047018366,0.952981634,270,62.73333333,0.015683333,62.73333333
2020-01-02 13:00:00+01:00,1/2/2020,0.541666667,51.06219415,51.0092506,0.281836074,0.998965326,79.32688895,192.1733332,5.286588897,5.5,47.53333333,51.46666667,5.493333333,6.84,1.669333333,1.620666667,1.882666667,1.896666667,708.6833333,715.322,718.72,716.4993333,2643.333333,2298,42.3600001,38.46666667,0.046846106,0.953153894,51.46666667,0.573821505,0.012866667,,47.53333333,0.276476382,0.130537044,0.869462956,270,,47.53333333,0.273914567,0.108514906,0.891485094,270,47.53333333,0.011883333,47.53333333
2020-01-02 13:15:00+01:00,1/2/2020,0.552083333,47.44631861,47.44113562,0.330727236,0.99994972,79.829889,195.6422216,5.529177772,2.400000095,38.73333333,46.73333333,5.546666667,6.68,1.368666667,1.336,1.725333333,1.727333333,702.532,699.1086667,715.4453333,716.1693333,2401.333333,1854,53.04000015,48.67333374,0.046846106,0.953153894,46.73333333,0.56059986,0.011683333,,38.73333333,0.318228552,0.199371339,0.800628661,270,,38.73333333,0.315897813,0.169824377,0.830175623,270,38.73333333,0.009683333,38.73333333
2020-01-02 13:30:00+01:00,1/2/2020,0.5625,35.70461896,35.62560366,0.483038322,0.9977395,80.45433341,199.0877779,5.863977771,2,25.2,31.73333333,5.58,6.513333333,0.882,0.871333333,1.208,1.186,699.1426667,693.388,701.316,699.5713333,1614,1182,59.88000005,57.78666662,0.046846106,0.953153894,31.73333333,0.54414854,0.007933333,,25.2,0.36216223,0.24909365,0.75090635,270,,25.2,0.361248927,0.23346341,0.76653659,270,25.2,0.0063,25.2
2020-01-02 13:45:00+01:00,1/2/2020,0.572916667,36.45906385,36.37606674,0.288714547,0.997707084,81.19566659,202.501111,6.317555581,2.599999905,23.66666667,32.06666667,5.626666667,6.566666667,0.838,0.853333333,1.251333333,1.244,692.926,689.9686667,703.716,698.0853333,1682,1134.666667,59.89999975,59.91333364,0.046846106,0.953153894,32.06666667,0.524564528,0.008016667,,23.66666667,0.403954785,0.24924463,0.75075537,270,,23.66666667,0.403968097,0.249345305,0.750654695,270,23.66666667,0.005916667,23.66666667
2020-01-02 14:00:00+01:00,1/2/2020,0.583333333,29.78073987,29.69316606,0.249606367,0.997202881,82.05012207,205.8788888,6.934844452,3,20.06666667,27.53333333,5.56,6.406666667,0.711333333,0.717333333,1.048,1.042666667,694.3246667,693.482,697.726,696.89,1390.666667,951.3333333,59.82666651,60.36666667,0.046846106,0.953153894,27.53333333,0.50193174,0.006883333,,20.06666667,0.443221476,0.248691179,0.751308821,270,,20.06666667,0.444122597,0.252776183,0.747223817,270,20.06666667,0.005016667,20.06666667
2020-01-02 14:15:00+01:00,1/2/2020,0.59375,21.35427138,21.3648474,0.257703967,1.00067134,83.01274456,209.217778,7.787244458,2.5,16.8,20.73333333,5.58,6.306666667,0.590666667,0.584666667,0.783333333,0.782,690.3173333,690.5206667,689.5286667,682.446,1003.333333,772,49.37333349,50.32666677,0.046846106,0.953153894,20.73333333,0.476360506,0.005183333,,16.8,0.446932882,0.174436237,0.825563763,270,,16.8,0.45058375,0.180795174,0.819204826,270,16.8,0.0042,16.8
2020-01-02 14:30:00+01:00,1/2/2020,0.604166667,18.68850943,18.7595959,0.221950505,1.003789649,84.07650002,212.5166668,8.996999995,1.200000048,16.8,17.33333333,5.566666667,6.133333333,0.594,0.588,0.642666667,0.655333333,683.986,687.1313333,687.396,680.7586667,818.6666667,770.6666667,32.14666659,32.24666659,0.046846106,0.953153894,17.33333333,0.447995189,0.004333333,,16.8,0.371872927,0.076655588,0.923344412,270,,16.8,0.372566637,0.077120567,0.922879433,270,16.8,0.0042,16.8
2020-01-02 14:45:00+01:00,1/2/2020,0.614583333,10.77068266,10.83607492,0.199256589,1.005980232,85.23334427,215.7722221,10.79677776,2.5,10.93333333,9.866666667,5.48,6.006666667,0.382,0.374,0.358666667,0.372666667,669.4833333,673.3926667,681.064,665.0733333,429.3333333,476,21.55333341,21.96666667,0.046846106,0.953153894,9.866666667,0.417016547,0.002466667,,10.93333333,0.291294379,0.034961995,0.965038005,270,,10.93333333,0.294975165,0.036299183,0.963700817,270,10.93333333,0.002733333,10.93333333
2020-01-02 15:00:00+01:00,1/2/2020,0.625,6.931652424,6.966156806,0.22550638,1.005223937,86.46978887,218.9844443,13.63533328,1.600000024,6.733333333,6,5.506666667,5.86,0.242,0.228,0.236666667,0.246666667,640.426,658.208,660.1386667,651.9653333,257.3333333,272,13.65333347,13.90666663,0.046846106,0.953153894,6,0.383690666,0.0015,,6.733333333,0.208052276,0.014129151,0.985870849,270,,6.733333333,0.210683843,0.014655738,0.985344262,270,6.733333333,0.001683333,6.733333333
